File_name;Red_mass;CM_energy;Rel_speed;Tot_sigma;Total_Probability
dcsH1He0el_1000log10e_-1830.dat;749624918.38;0.014791083882;188327.47927;1112.6707321;2.305733742072791
dcsH1He0el_1000log10e_-1840.dat;749624918.38;0.014454397707;186171.71244;1096.8560844;2.272961812544221
dcsH1He0el_1000log10e_-1850.dat;749624918.38;0.014125375446;184040.62247;1073.6578549;2.2248892435699776
dcsH1He0el_1000log10e_-1860.dat;749624918.38;0.013803842646;181933.92688;1038.8564326;2.15277193936284
dcsH1He0el_1000log10e_-1870.dat;749624918.38;0.013489628826;179851.34644;1114.6745692;2.309886196776409
dcsH1He0el_1000log10e_-1880.dat;749624918.38;0.013182567386;177792.60511;1107.2368417;2.2944733538154685
dcsH1He0el_1000log10e_-1890.dat;749624918.38;0.012882495517;175757.42998;1098.5421347;2.2764557330324537
dcsH1He0el_1000log10e_-1900.dat;749624918.38;0.012589254118;173745.55132;1089.1351969;2.256962190810755
dcsH1He0el_1000log10e_-1910.dat;749624918.38;0.012302687708;171756.70244;1079.4558342;2.236904115645042
dcsH1He0el_1000log10e_-1920.dat;749624918.38;0.012022644346;169790.61973;1069.9121794;2.217127261396774
dcsH1He0el_1000log10e_-1930.dat;749624918.38;0.011748975549;167847.04257;1060.9064562;2.198465136785285
dcsH1He0el_1000log10e_-1940.dat;749624918.38;0.011481536215;165925.71336;1052.8454658;2.1817607362617575
dcsH1He0el_1000log10e_-1950.dat;749624918.38;0.011220184543;164026.37743;1046.1434229;2.1678724169148613
dcsH1He0el_1000log10e_-1960.dat;749624918.38;0.010964781961;162148.78301;1041.2190167;2.1576678081231995
dcsH1He0el_1000log10e_-1970.dat;749624918.38;0.010715193052;160292.68124;1038.486502;2.152005350072731
dcsH1He0el_1000log10e_-1980.dat;749624918.38;0.010471285481;158457.82609;1038.3392861;2.151700281683488
dcsH1He0el_1000log10e_-1990.dat;749624918.38;0.010232929923;156643.97436;1041.123392;2.1574696496824273
dcsH1He0el_1000log10e_-2000.dat;749624918.38;0.01;154850.88561;1047.0973279;2.169849148109256
dcsH1He0el_1000log10e_-2005.dat;749624918.38;0.0098855309466;153962.05298;1051.3241108;2.178608105877968
dcsH1He0el_1000log10e_-2010.dat;749624918.38;0.0097723722096;153078.32218;1056.3782652;2.1890815855890158
dcsH1He0el_1000log10e_-2015.dat;749624918.38;0.0096605087899;152199.66393;1062.2470725;2.201243231102773
dcsH1He0el_1000log10e_-2020.dat;749624918.38;0.0095499258602;151326.04912;1068.9225221;2.215076442440305
dcsH1He0el_1000log10e_-2025.dat;749624918.38;0.0094406087629;150457.44879;1076.4905973;2.2307593986354863
dcsH1He0el_1000log10e_-2030.dat;749624918.38;0.009332543008;149593.83416;1103.586384;2.2869086868838466
dcsH1He0el_1000log10e_-2035.dat;749624918.38;0.0092257142715;148735.17661;1094.5353521;2.2681526712447733
dcsH1He0el_1000log10e_-2040.dat;749624918.38;0.0091201083936;147881.4477;1085.3712718;2.2491623908741416
dcsH1He0el_1000log10e_-2045.dat;749624918.38;0.0090157113761;147032.61912;1076.0446104;2.22983520155347
dcsH1He0el_1000log10e_-2050.dat;749624918.38;0.0089125093813;146188.66276;1066.5989826;2.210261483916073
dcsH1He0el_1000log10e_-2055.dat;749624918.38;0.0088104887301;145349.55065;1057.0302245;2.1904326093133757
dcsH1He0el_1000log10e_-2060.dat;749624918.38;0.0087096358996;144515.25498;1047.4016955;2.1704798743655216
dcsH1He0el_1000log10e_-2065.dat;749624918.38;0.0086099375218;143685.7481;1037.7249253;2.150427171512168
dcsH1He0el_1000log10e_-2070.dat;749624918.38;0.008511380382;142861.00253;1028.0201766;2.1303164901664884
dcsH1He0el_1000log10e_-2075.dat;749624918.38;0.0084139514165;142040.99094;1018.3051841;2.1101845810895266
dcsH1He0el_1000log10e_-2080.dat;749624918.38;0.008317637711;141225.68616;1008.5957304;2.0900641497999115
dcsH1He0el_1000log10e_-2085.dat;749624918.38;0.0082224264995;140415.06117;998.90614846;2.069984897797416
dcsH1He0el_1000log10e_-2090.dat;749624918.38;0.0081283051616;139609.0891;989.2497567;2.0499744241996396
dcsH1He0el_1000log10e_-2095.dat;749624918.38;0.0080352612219;138807.74325;979.63926069;2.030059058144768
dcsH1He0el_1000log10e_-2100.dat;749624918.38;0.0079432823472;138010.99707;970.08715383;2.01026468910136
dcsH1He0el_1000log10e_-2105.dat;749624918.38;0.0078523563461;137218.82415;960.6061064;1.99061757307784
dcsH1He0el_1000log10e_-2110.dat;749624918.38;0.0077624711663;136431.19825;951.20939003;1.9711452122311546
dcsH1He0el_1000log10e_-2115.dat;749624918.38;0.0076736148936;135648.09326;941.91131644;1.951877264046451
dcsH1He0el_1000log10e_-2120.dat;749624918.38;0.0075857757503;134869.48324;932.72773586;1.9328465741887375
dcsH1He0el_1000log10e_-2125.dat;749624918.38;0.0074989420933;134095.34238;923.67658262;1.9140903071026503
dcsH1He0el_1000log10e_-2130.dat;749624918.38;0.007413102413;133325.64503;914.77849145;1.8956512231411384
dcsH1He0el_1000log10e_-2135.dat;749624918.38;0.0073282453314;132560.36569;906.05751377;1.8775791628985827
dcsH1He0el_1000log10e_-2140.dat;749624918.38;0.0072443596007;131799.47899;897.54192604;1.8599327223154063
dcsH1He0el_1000log10e_-2145.dat;749624918.38;0.0071614341021;131042.95973;889.26518947;1.8427812414386884
dcsH1He0el_1000log10e_-2150.dat;749624918.38;0.0070794578438;130290.78283;881.26705766;1.826207099730964
dcsH1He0el_1000log10e_-2155.dat;749624918.38;0.00699841996;129542.92337;873.59490986;1.810308478920437
dcsH1He0el_1000log10e_-2160.dat;749624918.38;0.0069183097092;128799.35657;866.30533162;1.7952026385055233
dcsH1He0el_1000log10e_-2165.dat;749624918.38;0.0068391164728;128060.05779;859.46605823;1.7810299430515677
dcsH1He0el_1000log10e_-2170.dat;749624918.38;0.0067608297539;127325.00253;853.15836231;1.7679588098781178
dcsH1He0el_1000log10e_-2175.dat;749624918.38;0.0066834391757;126594.16643;847.48009597;1.756192013179957
dcsH1He0el_1000log10e_-2180.dat;749624918.38;0.0066069344801;125867.52528;842.54962947;1.7459748459217213
dcsH1He0el_1000log10e_-2185.dat;749624918.38;0.0065313055265;125145.05499;838.51118207;1.7376061667005183
dcsH1He0el_1000log10e_-2190.dat;749624918.38;0.0064565422903;124426.73163;835.54232011;1.7314539376544564
dcsH1He0el_1000log10e_-2195.dat;749624918.38;0.0063826348619;123712.53139;833.86521104;1.7279785456446954
dcsH1He0el_1000log10e_-2200.dat;749624918.38;0.0063095734448;123002.43061;833.76484412;1.7277705601307825
dcsH1He0el_1000log10e_-2205.dat;749624918.38;0.0062373483548;122296.40576;835.62205569;1.7316191698403547
dcsH1He0el_1000log10e_-2210.dat;749624918.38;0.0061659500186;121594.43343;839.98399744;1.7406582107567534
dcsH1He0el_1000log10e_-2215.dat;749624918.38;0.0060953689724;120896.49038;847.76396666;1.756780264680995
dcsH1He0el_1000log10e_-2220.dat;749624918.38;0.0060255958607;120202.55346;861.59108081;1.785433524564065
dcsH1He0el_1000log10e_-2225.dat;749624918.38;0.0059566214353;119512.5997;1166.1045563;2.4164620715520755
dcsH1He0el_1000log10e_-2230.dat;749624918.38;0.0058884365536;118826.60621;1170.485336;2.4255401494411317
dcsH1He0el_1000log10e_-2235.dat;749624918.38;0.0058210321777;118144.55028;1175.6061392;2.436151742236846
dcsH1He0el_1000log10e_-2240.dat;749624918.38;0.0057543993734;117466.4093;1181.3537237;2.448062183605294
dcsH1He0el_1000log10e_-2245.dat;749624918.38;0.0056885293084;116792.1608;1187.6907659;2.4611941296554085
dcsH1He0el_1000log10e_-2250.dat;749624918.38;0.0056234132519;116121.78243;1194.6015858;2.475515087481579
dcsH1He0el_1000log10e_-2255.dat;749624918.38;0.0055590425727;115455.25199;1202.0779856;2.491008069179364
dcsH1He0el_1000log10e_-2260.dat;749624918.38;0.0054954087386;114792.54738;1210.1141474;2.5076610185959853
dcsH1He0el_1000log10e_-2265.dat;749624918.38;0.0054325033149;114133.64664;1218.7044513;2.5254622898844885
dcsH1He0el_1000log10e_-2270.dat;749624918.38;0.0053703179637;113478.52795;1227.8423848;2.5443983875061105
dcsH1He0el_1000log10e_-2275.dat;749624918.38;0.0053088444423;112827.1696;1237.519946;2.5644527295105055
dcsH1He0el_1000log10e_-2280.dat;749624918.38;0.0052480746025;112179.54999;1247.7272692;2.585604871684734
dcsH1He0el_1000log10e_-2285.dat;749624918.38;0.0051880003893;111535.64766;1258.4523364;2.607829909708666
dcsH1He0el_1000log10e_-2290.dat;749624918.38;0.0051286138399;110895.4413;1269.6807587;2.631098026160772
dcsH1He0el_1000log10e_-2295.dat;749624918.38;0.0050699070827;110258.90966;1281.3955621;2.6553740466418256
dcsH1He0el_1000log10e_-2300.dat;749624918.38;0.0050118723363;109626.03168;1293.5769651;2.6806169789061416
dcsH1He0el_1000log10e_-2305.dat;749624918.38;0.004954501908;108996.78636;1306.2021548;2.7067795488844304
dcsH1He0el_1000log10e_-2310.dat;749624918.38;0.0048977881937;108371.15287;1319.2450431;2.7338076954688533
dcsH1He0el_1000log10e_-2315.dat;749624918.38;0.0048417236758;107749.11047;1332.6759855;2.761639987795864
dcsH1He0el_1000log10e_-2320.dat;749624918.38;0.0047863009232;107130.63854;1346.4614827;2.790207006886318
dcsH1He0el_1000log10e_-2325.dat;749624918.38;0.0047315125896;106515.7166;1360.5638453;2.8194306508195015
dcsH1He0el_1000log10e_-2330.dat;749624918.38;0.0046773514129;105904.32426;1374.9408068;2.8492233327717504
dcsH1He0el_1000log10e_-2335.dat;749624918.38;0.004623810214;105296.44127;1389.5451024;2.8794871081840605
dcsH1He0el_1000log10e_-2340.dat;749624918.38;0.0045708818961;104692.04749;1404.3239929;2.910112688163086
dcsH1He0el_1000log10e_-2345.dat;749624918.38;0.0045185594437;104091.12288;1419.2187145;2.940978299328289
dcsH1He0el_1000log10e_-2350.dat;749624918.38;0.0044668359215;103493.64753;1434.1638657;2.971948413314466
dcsH1He0el_1000log10e_-2355.dat;749624918.38;0.0044157044735;102899.60164;1449.0867048;3.002872291014972
dcsH1He0el_1000log10e_-2360.dat;749624918.38;0.0043651583224;102308.96554;1463.9063254;3.0335822740102523
dcsH1He0el_1000log10e_-2365.dat;749624918.38;0.0043151907683;101721.71964;1478.5327067;3.0638918165504636
dcsH1He0el_1000log10e_-2370.dat;749624918.38;0.004265795188;101137.8445;1492.8655886;3.093593154479611
dcsH1He0el_1000log10e_-2375.dat;749624918.38;0.0042169650343;100557.32075;1506.793101;3.1224544648002377
dcsH1He0el_1000log10e_-2380.dat;749624918.38;0.0041686938347;99980.129164;1520.190095;3.1502164074998955
dcsH1He0el_1000log10e_-2385.dat;749624918.38;0.004120975191;99406.250617;1532.9160244;3.1765877354860614
dcsH1He0el_1000log10e_-2390.dat;749624918.38;0.004073802778;98835.666089;1544.8121991;3.2012396029397996
dcsH1He0el_1000log10e_-2395.dat;749624918.38;0.0040271703433;98268.356675;1555.6980583;3.223797842448375
dcsH1He0el_1000log10e_-2400.dat;749624918.38;0.0039810717055;97704.303575;1565.365934;3.2438321136595745
dcsH1He0el_1000log10e_-2405.dat;749624918.38;0.0039355007546;97143.488098;1573.5732603;3.2608397589909073
dcsH1He0el_1000log10e_-2410.dat;749624918.38;0.0038904514499;96585.891661;1580.0302579;3.2742202828146123
dcsH1He0el_1000log10e_-2415.dat;749624918.38;0.0038459178205;96031.495785;1584.3788411;3.283231641453953
dcsH1He0el_1000log10e_-2420.dat;749624918.38;0.0038018939632;95480.282101;1586.1526825;3.286907487192563
dcsH1He0el_1000log10e_-2425.dat;749624918.38;0.0037583740429;94932.232343;1584.6898794;3.2838761910791896
dcsH1He0el_1000log10e_-2430.dat;749624918.38;0.003715352291;94387.32835;1578.8933051;3.27186423051767
dcsH1He0el_1000log10e_-2435.dat;749624918.38;0.003672823005;93845.552065;1566.1744907;3.245507646601877
dcsH1He0el_1000log10e_-2440.dat;749624918.38;0.0036307805477;93306.885537;1651.684853;3.42270663455392
dcsH1He0el_1000log10e_-2445.dat;749624918.38;0.0035892193465;92771.310914;1656.618428;3.4329302434063584
dcsH1He0el_1000log10e_-2450.dat;749624918.38;0.0035481338923;92238.81045;1662.9034828;3.4459544584819053
dcsH1He0el_1000log10e_-2455.dat;749624918.38;0.0035075187395;91709.366499;1669.9341014;3.460523669359834
dcsH1He0el_1000log10e_-2460.dat;749624918.38;0.0034673685045;91182.961518;1677.5031646;3.476208672939629
dcsH1He0el_1000log10e_-2465.dat;749624918.38;0.0034276778655;90659.578062;1685.5105419;3.4928019736291076
dcsH1He0el_1000log10e_-2470.dat;749624918.38;0.0033884415614;90139.198789;1693.8998474;3.510186725654892
dcsH1He0el_1000log10e_-2475.dat;749624918.38;0.0033496543916;89621.806454;1702.6366571;3.5282915938267543
dcsH1He0el_1000log10e_-2480.dat;749624918.38;0.0033113112148;89107.383912;1711.6991637;3.547071387931646
dcsH1He0el_1000log10e_-2485.dat;749624918.38;0.0032734069488;88595.914118;1721.0735749;3.5664975268533645
dcsH1He0el_1000log10e_-2490.dat;749624918.38;0.0032359365693;88087.380123;1730.7516602;3.586552954924841
dcsH1He0el_1000log10e_-2495.dat;749624918.38;0.0031988951097;87581.765076;1740.7293499;3.6072292387036025
dcsH1He0el_1000log10e_-2500.dat;749624918.38;0.0031622776602;87079.052221;1751.0059089;3.6285248548774733
dcsH1He0el_1000log10e_-2505.dat;749624918.38;0.0031260793671;86579.224901;1761.5834391;3.650444159112163
dcsH1He0el_1000log10e_-2510.dat;749624918.38;0.0030902954325;86082.266553;1772.4665914;3.6729967892427915
dcsH1He0el_1000log10e_-2515.dat;749624918.38;0.0030549211132;85588.160709;1783.6623857;3.696197292268601
dcsH1He0el_1000log10e_-2520.dat;749624918.38;0.0030199517204;85096.890996;1795.180134;3.720064964996803
dcsH1He0el_1000log10e_-2525.dat;749624918.38;0.0029853826189;84608.441135;1807.0314103;3.7446237916678022
dcsH1He0el_1000log10e_-2530.dat;749624918.38;0.0029512092267;84122.79494;1819.2300642;3.7699024721378214
dcsH1He0el_1000log10e_-2535.dat;749624918.38;0.002917427014;83639.936318;1831.7922621;3.7959345072556667
dcsH1He0el_1000log10e_-2540.dat;749624918.38;0.0028840315031;83159.849269;1844.7365516;3.822758332315735
dcsH1He0el_1000log10e_-2545.dat;749624918.38;0.0028510182675;82682.517884;1858.0839406;3.850417480973116
dcsH1He0el_1000log10e_-2550.dat;749624918.38;0.0028183829313;82207.926346;1871.8579999;3.878960797856612
dcsH1He0el_1000log10e_-2555.dat;749624918.38;0.0027861211686;81736.058928;1886.0849559;3.9084426306664617
dcsH1He0el_1000log10e_-2560.dat;749624918.38;0.0027542287033;81266.899995;1900.7938132;3.9389230842323917
dcsH1He0el_1000log10e_-2565.dat;749624918.38;0.0027227013081;80800.433999;1916.0164747;3.970468269391039
dcsH1He0el_1000log10e_-2570.dat;749624918.38;0.0026915348039;80336.645483;1931.7878706;4.00315057030641
dcsH1He0el_1000log10e_-2575.dat;749624918.38;0.0026607250598;79875.519079;1948.1460923;4.037048921944375
dcsH1He0el_1000log10e_-2580.dat;749624918.38;0.0026302679919;79417.039506;1965.1325343;4.072249104125174
dcsH1He0el_1000log10e_-2585.dat;749624918.38;0.0026001595632;78961.191573;1982.7920398;4.108844043243255
dcsH1He0el_1000log10e_-2590.dat;749624918.38;0.0025703957828;78507.960173;2001.1730548;4.146934131601251
dcsH1He0el_1000log10e_-2595.dat;749624918.38;0.0025409727055;78057.330287;2020.3277881;4.186627558970244
dcsH1He0el_1000log10e_-2600.dat;749624918.38;0.0025118864315;77609.286984;2040.3123814;4.228040665079762
dcsH1He0el_1000log10e_-2605.dat;749624918.38;0.0024831331053;77163.815416;2061.1871032;4.271298341427373
dcsH1He0el_1000log10e_-2610.dat;749624918.38;0.0024547089157;76720.900822;2083.0165436;4.316534434953309
dcsH1He0el_1000log10e_-2615.dat;749624918.38;0.0024266100951;76280.528525;2105.8698636;4.3638922646527885
dcsH1He0el_1000log10e_-2620.dat;749624918.38;0.002398832919;75842.683932;2129.8210826;4.413525217348368
dcsH1He0el_1000log10e_-2625.dat;749624918.38;0.0023713737057;75407.352535;2154.9494485;4.465597514630269
dcsH1He0el_1000log10e_-2630.dat;749624918.38;0.0023442288153;74974.519909;2181.3399353;4.52028524400879
dcsH1He0el_1000log10e_-2635.dat;749624918.38;0.00231739465;74544.171709;2209.0839449;4.577777813220508
dcsH1He0el_1000log10e_-2640.dat;749624918.38;0.0022908676528;74116.293676;2238.2803521;4.638280115731226
dcsH1He0el_1000log10e_-2645.dat;749624918.38;0.0022646443076;73690.871631;2269.0371276;4.702015894000385
dcsH1He0el_1000log10e_-2650.dat;749624918.38;0.0022387211386;73267.891478;2301.4739765;4.769233207116989
dcsH1He0el_1000log10e_-2655.dat;749624918.38;0.0022130947096;72847.339199;2335.7268373;4.840213753859711
dcsH1He0el_1000log10e_-2660.dat;749624918.38;0.0021877616239;72429.200859;2371.9559823;4.915289658764019
dcsH1He0el_1000log10e_-2665.dat;749624918.38;0.0021627185237;72013.462603;2410.3616453;4.994875856649036
dcsH1He0el_1000log10e_-2670.dat;749624918.38;0.0021379620895;71600.110653;2451.2171494;5.079538741755191
dcsH1He0el_1000log10e_-2675.dat;749624918.38;0.0021134890398;71189.131313;2494.9496875;5.170163565267302
dcsH1He0el_1000log10e_-2680.dat;749624918.38;0.0020892961309;70780.510964;2542.3900434;5.268471920271954
dcsH1He0el_1000log10e_-2685.dat;749624918.38;0.0020653801558;70374.236065;2596.0934209;5.379758832017462
dcsH1He0el_1000log10e_-2690.dat;749624918.38;0.0020417379447;69970.293155;2589.8117945;5.366741721449414
dcsH1He0el_1000log10e_-2695.dat;749624918.38;0.0020183663637;69568.668847;2579.9495935;5.346304759317872
dcsH1He0el_1000log10e_-2700.dat;749624918.38;0.001995262315;69169.349832;2572.0200522;5.329872754406534
dcsH1He0el_1000log10e_-2705.dat;749624918.38;0.0019724227361;68772.322879;2564.9954992;5.3153161129781115
dcsH1He0el_1000log10e_-2710.dat;749624918.38;0.0019498445998;68377.574832;2558.4733767;5.301800633974004
dcsH1He0el_1000log10e_-2715.dat;749624918.38;0.0019275249132;67985.092609;2552.2372605;5.288877831992246
dcsH1He0el_1000log10e_-2720.dat;749624918.38;0.001905460718;67594.863205;2546.1509798;5.27626552687011
dcsH1He0el_1000log10e_-2725.dat;749624918.38;0.0018836490895;67206.873689;2544.8973814;5.273667755538034
dcsH1He0el_1000log10e_-2730.dat;749624918.38;0.0018620871367;66821.111205;2534.0733173;5.251237571026372
dcsH1He0el_1000log10e_-2735.dat;749624918.38;0.0018407720015;66437.562968;2527.955538;5.238559992878935
dcsH1He0el_1000log10e_-2740.dat;749624918.38;0.0018197008586;66056.21627;2521.7209688;5.225640396670452
dcsH1He0el_1000log10e_-2745.dat;749624918.38;0.0017988709151;65677.058473;2515.3297257;5.212396132716779
dcsH1He0el_1000log10e_-2750.dat;749624918.38;0.00177827941;65300.077015;2508.7482872;5.198757736034783
dcsH1He0el_1000log10e_-2755.dat;749624918.38;0.001757923614;64925.259402;2501.9455405;5.1846607330738435
dcsH1He0el_1000log10e_-2760.dat;749624918.38;0.0017378008287;64552.593214;2494.8931849;5.170046477662158
dcsH1He0el_1000log10e_-2765.dat;749624918.38;0.0017179083872;64182.066103;2487.5648196;5.154860260698804
dcsH1He0el_1000log10e_-2770.dat;749624918.38;0.0016982436525;63813.66579;2479.9354705;5.1390503295642604
dcsH1He0el_1000log10e_-2775.dat;749624918.38;0.0016788040181;63447.380068;2471.9812377;5.122567157651715
dcsH1He0el_1000log10e_-2780.dat;749624918.38;0.0016595869074;63083.196798;2463.6790339;5.10536290226603
dcsH1He0el_1000log10e_-2785.dat;749624918.38;0.0016405897732;62721.103914;2455.0063717;5.087390963855825
dcsH1He0el_1000log10e_-2790.dat;749624918.38;0.0016218100974;62361.089416;2445.9412256;5.068605700042747
dcsH1He0el_1000log10e_-2795.dat;749624918.38;0.0016032453907;62003.141374;2436.4619047;5.04896216182384
dcsH1He0el_1000log10e_-2800.dat;749624918.38;0.0015848931925;61647.247928;2426.5469683;5.028415918673506
dcsH1He0el_1000log10e_-2805.dat;749624918.38;0.0015667510701;61293.397284;2416.1751639;5.006922930063907
dcsH1He0el_1000log10e_-2810.dat;749624918.38;0.0015488166189;60941.577716;2405.3253862;4.984439460502645
dcsH1He0el_1000log10e_-2815.dat;749624918.38;0.0015310874617;60591.777567;2393.9766559;4.9609220356010235
dcsH1He0el_1000log10e_-2820.dat;749624918.38;0.0015135612484;60243.985245;2382.1081172;4.936327436893427
dcsH1He0el_1000log10e_-2825.dat;749624918.38;0.0014962356561;59898.189225;2369.6990517;4.910612730641613
dcsH1He0el_1000log10e_-2830.dat;749624918.38;0.0014791083882;59554.378048;2356.7289107;4.883735334768445
dcsH1He0el_1000log10e_-2835.dat;749624918.38;0.0014621771745;59212.540322;2343.1773674;4.855653127029414
dcsH1He0el_1000log10e_-2840.dat;749624918.38;0.0014454397707;58872.66472;2329.0243899;4.826324596287029
dcsH1He0el_1000log10e_-2845.dat;749624918.38;0.0014288939585;58534.739978;2314.2503222;4.795709010363181
dcsH1He0el_1000log10e_-2850.dat;749624918.38;0.0014125375446;58198.7549;2298.8360178;4.763766692891972
dcsH1He0el_1000log10e_-2855.dat;749624918.38;0.0013963683611;57864.69835;2282.7629716;4.730459296649699
dcsH1He0el_1000log10e_-2860.dat;749624918.38;0.0013803842646;57532.559261;2266.0134951;4.695750166613344
dcsH1He0el_1000log10e_-2865.dat;749624918.38;0.0013645831366;57202.326626;2248.5709243;4.659604770781688
dcsH1He0el_1000log10e_-2870.dat;749624918.38;0.0013489628826;56873.989501;2230.4198663;4.621991211192561
dcsH1He0el_1000log10e_-2875.dat;749624918.38;0.0013335214322;56547.537007;2211.5464915;4.582880829434774
dcsH1He0el_1000log10e_-2880.dat;749624918.38;0.0013182567386;56222.958327;2191.9388816;4.542248927791686
dcsH1He0el_1000log10e_-2885.dat;749624918.38;0.0013031667785;55900.242704;2171.5874252;4.500075589023945
dcsH1He0el_1000log10e_-2890.dat;749624918.38;0.0012882495517;55579.379445;2150.4853156;4.456346707936359
dcsH1He0el_1000log10e_-2895.dat;749624918.38;0.001273503081;55260.357917;2128.6291064;4.411055142720899
dcsH1He0el_1000log10e_-2900.dat;749624918.38;0.0012589254118;54943.167549;2106.0193847;4.364202109996497
dcsH1He0el_1000log10e_-2905.dat;749624918.38;0.0012445146118;54627.797831;2082.6615671;4.3157988343213525
dcsH1He0el_1000log10e_-2910.dat;749624918.38;0.0012302687708;54314.238311;2058.5668485;4.265868514345275
dcsH1He0el_1000log10e_-2915.dat;749624918.38;0.0012161860006;54002.4786;2033.7533419;4.214448684762102
dcsH1He0el_1000log10e_-2920.dat;749624918.38;0.0012022644346;53692.508366;2008.2474368;4.161594031256315
dcsH1He0el_1000log10e_-2925.dat;749624918.38;0.0011885022274;53384.317339;1982.0854878;4.107379889707145
dcsH1He0el_1000log10e_-2930.dat;749624918.38;0.0011748975549;53077.895305;1955.3158518;4.051906467779607
dcsH1He0el_1000log10e_-2935.dat;749624918.38;0.0011614486138;52773.232112;1928.0014426;3.9953041386985153
dcsH1He0el_1000log10e_-2940.dat;749624918.38;0.0011481536215;52470.317662;1900.2229483;3.9377401085108943
dcsH1He0el_1000log10e_-2945.dat;749624918.38;0.0011350108157;52169.141919;1872.0829582;3.8794269680612423
dcsH1He0el_1000log10e_-2950.dat;749624918.38;0.0011220184543;51869.694902;1843.7113219;3.820633798395261
dcsH1He0el_1000log10e_-2955.dat;749624918.38;0.0011091748153;51571.96669;1815.2722671;3.76170092063253
dcsH1He0el_1000log10e_-2960.dat;749624918.38;0.0010964781961;51275.947415;1786.9737349;3.7030592410571845
dcsH1He0el_1000log10e_-2965.dat;749624918.38;0.001083926914;50981.627269;1759.0787342;3.645253780291858
dcsH1He0el_1000log10e_-2970.dat;749624918.38;0.0010715193052;50688.996498;1731.9114145;3.5889562576674026
dcsH1He0el_1000log10e_-2975.dat;749624918.38;0.0010592537252;50398.045407;1705.7720089;3.5347888317157063
dcsH1He0el_1000log10e_-2980.dat;749624918.38;0.0010471285481;50108.764353;2363.758958;4.898303361769014
dcsH1He0el_1000log10e_-2985.dat;749624918.38;0.0010351421667;49821.143752;2334.4348012;4.837536329941025
dcsH1He0el_1000log10e_-2990.dat;749624918.38;0.0010232929923;49535.174071;2310.2583344;4.787436607123967
dcsH1He0el_1000log10e_-2995.dat;749624918.38;0.0010115794543;49250.845835;2288.87294;4.743120688646853
dcsH1He0el_1000log10e_-3000.dat;749624918.38;0.001;48968.149622;2269.4784162;4.702930355022552
dcsH1He0el_1000log10e_-3005.dat;749624918.38;0.00098855309466;48687.076065;2251.6739314;4.666034982313232
dcsH1He0el_1000log10e_-3010.dat;749624918.38;0.00097723722096;48407.615849;2235.2236241;4.631945806140251
dcsH1He0el_1000log10e_-3015.dat;749624918.38;0.00096605087899;48129.759714;2219.9756918;4.600348253525024
dcsH1He0el_1000log10e_-3020.dat;749624918.38;0.00095499258602;47853.498452;2205.8268789;4.571028352881792
dcsH1He0el_1000log10e_-3025.dat;749624918.38;0.00094406087629;47578.82291;2192.7044255;4.54383532738893
dcsH1He0el_1000log10e_-3030.dat;749624918.38;0.0009332543008;47305.723985;2180.5559731;4.518660677059287
dcsH1He0el_1000log10e_-3035.dat;749624918.38;0.00092257142715;47034.192628;2169.3434411;4.495425489307311
dcsH1He0el_1000log10e_-3040.dat;749624918.38;0.00091201083936;46764.219841;2159.0391328;4.474072369601189
dcsH1He0el_1000log10e_-3045.dat;749624918.38;0.00090157113761;46495.796677;2149.6231109;4.454560002838426
dcsH1He0el_1000log10e_-3050.dat;749624918.38;0.00089125093813;46228.914243;2141.0814096;4.436859448367163
dcsH1He0el_1000log10e_-3055.dat;749624918.38;0.00088104887301;45963.563694;2133.404721;4.420951417876418
dcsH1He0el_1000log10e_-3060.dat;749624918.38;0.00087096358996;45699.736237;2126.587446;4.406824308622073
dcsH1He0el_1000log10e_-3065.dat;749624918.38;0.00086099375218;45437.423131;2120.626955;4.394472671411232
dcsH1He0el_1000log10e_-3070.dat;749624918.38;0.0008511380382;45176.615682;2115.5230515;4.383896099046447
dcsH1He0el_1000log10e_-3075.dat;749624918.38;0.00084139514165;44917.305249;2111.2775127;4.375098274333323
dcsH1He0el_1000log10e_-3080.dat;749624918.38;0.0008317637711;44659.483239;2107.89374;4.368086245828565
dcsH1He0el_1000log10e_-3085.dat;749624918.38;0.00082224264995;44403.141108;2105.3764461;4.362869779432447
dcsH1He0el_1000log10e_-3090.dat;749624918.38;0.00081283051616;44148.270361;2103.731429;4.359460890059938
dcsH1He0el_1000log10e_-3095.dat;749624918.38;0.00080352612219;43894.862554;2102.9653406;4.357873362121681
dcsH1He0el_1000log10e_-3100.dat;749624918.38;0.00079432823472;43642.90929;2103.0855031;4.3581223690585835
dcsH1He0el_1000log10e_-3105.dat;749624918.38;0.00078523563461;43392.402218;2104.0997214;4.36022408458742
dcsH1He0el_1000log10e_-3110.dat;749624918.38;0.00077624711663;43143.333038;2106.0161479;4.36419540253241
dcsH1He0el_1000log10e_-3115.dat;749624918.38;0.00076736148936;42895.693497;2108.8372779;4.370041493783051
dcsH1He0el_1000log10e_-3120.dat;749624918.38;0.00075857757503;42649.475389;2112.5890017;4.377816009555809
dcsH1He0el_1000log10e_-3125.dat;749624918.38;0.00074989420933;42404.670554;2117.2620681;4.387499779036372
dcsH1He0el_1000log10e_-3130.dat;749624918.38;0.0007413102413;42161.270881;2122.8703431;4.399121536065891
dcsH1He0el_1000log10e_-3135.dat;749624918.38;0.00073282453314;41919.268304;2129.4214639;4.412697106844541
